world_size,M,K,N,num_comm_sms,impl,ms_mean,ms_std,ms_min,ms_max,tflops_mean,tflops_std,tflops_min,tflops_max,ranks
8,16384,16384,2048,4,PK,1.8503352165222169,0.0006207277838776776,1.848953628540039,1.8507776260375977,594.2229960729828,0.19944364609388449,594.0808945967148,594.6669569231926,8
8,16384,16384,2048,8,NCCL,2.746683192253113,0.0038626180491108243,2.7419712066650392,2.7511871337890623,400.3059156838033,0.5629320322628555,399.6498872331166,400.99313410124984,8
8,16384,16384,2048,8,PK,2.3913031578063966,0.0013496310589511235,2.388991928100586,2.392211151123047,459.796128658154,0.25965310257000435,459.6214791741203,460.24082996805595,8
8,16384,16384,2048,16,NCCL,2.7499759912490847,0.004932110131956601,2.7428863525390623,2.7564416885375977,399.8270259658387,0.7170007862444719,398.88804190860094,400.8593453965721,8
8,16384,16384,2048,16,PK,2.348931980133057,0.0008980119608900539,2.3468864440917967,2.3494335174560548,468.0900842500724,0.1790649724024009,467.9901004249489,468.498009583711,8
8,16384,16384,2048,32,NCCL,2.7432263851165772,0.004376464767482741,2.736012840270996,2.748192024230957,400.81055093526953,0.6400428551373053,400.08544456921015,401.8663990140835,8
8,16384,16384,2048,32,PK,2.7150047779083253,0.0007649350956235698,2.713273620605469,2.7154943466186525,404.9759739373348,0.11414890888012708,404.90293384153694,405.2343336941606,8
8,16384,16384,2048,64,NCCL,2.7480808019638063,0.003478942973691801,2.7443264007568358,2.7524864196777346,400.10219797617776,0.5063298562927268,399.46123618104264,400.64899986851947,8
8,16384,16384,2048,64,PK,3.465563201904297,0.00079255815565381,3.463622283935547,3.4659648895263673,317.2678188391289,0.07259144524445552,317.23103459546326,317.4455924006465,8
8,32768,32768,4096,1,NCCL,17.662069511413574,0.09086013266873054,17.54510040283203,17.807711791992187,498.0331662905477,2.558176307796385,493.94852774759346,501.34184588582826,8
8,32768,32768,4096,1,PK,12.366602420806885,0.0004576300357848592,12.365497589111328,12.366854095458985,711.2780643735193,0.026322945412279464,711.2635884851152,711.3416147485698,8
8,32768,32768,4096,2,NCCL,17.801236724853517,0.10368899941002357,17.693574523925783,18.014035034179688,494.14278539255804,2.862196658768202,488.2911022165974,497.1348785579567,8
8,32768,32768,4096,2,PK,12.53152494430542,0.000377759478658574,12.530598449707032,12.531731414794923,701.9172102593529,0.021160412256491973,701.9056450430593,701.9691084597523,8
8,32768,32768,4096,4,NCCL,17.747736930847168,0.05707789472169129,17.661222839355467,17.841555786132812,495.6222068975286,1.5922773290462606,493.0115471793487,498.04552619126605,8
8,32768,32768,4096,4,PK,12.371714305877685,0.0006883927096012582,12.370105743408203,12.37215347290039,710.9841715194331,0.03956473275995124,710.9589322081001,711.0766233259786,8
8,32768,32768,4096,8,NCCL,17.61915531158447,0.11141630136623158,17.49901428222656,17.752978515625,499.25209807723127,3.1514739018033917,495.47139453057184,502.662200301307,8
8,32768,32768,4096,8,PK,13.142602920532227,0.0009358633427943277,13.140428161621093,13.143116760253907,669.2808962140577,0.04766422684690462,669.2547272202786,669.3916601514187,8
8,32768,32768,4096,16,NCCL,17.547916603088378,0.08411536869948089,17.46947784423828,17.72692413330078,501.27140917016635,2.3894144427987944,496.19962019717593,503.5120740663176,8
